image_id,feature_name,feature_value,label
..\data\datasets\yacine\original_splits\train\no_pools\img1017.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1062.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1365.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1127.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img369.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img14.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img598.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img185.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1179.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img509.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img80.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img602.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1153.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1109.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img402.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img942.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img10.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1375.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img180.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img244.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img444.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1444.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img542.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img971.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img756.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img597.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img96.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1229.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img870.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img780.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img647.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img948.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img38.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1329.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1057.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img992.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1450.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img102.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img575.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img751.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1201.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1195.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1190.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1026.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img681.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1313.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img819.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img294.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1261.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img808.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img483.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1543.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img616.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img832.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img266.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1278.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img92.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1097.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1218.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img236.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img739.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img830.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1053.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1475.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1221.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1344.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img188.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img304.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img78.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1093.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img932.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1485.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img371.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img926.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img950.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img232.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img95.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img861.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img243.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img280.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img631.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1281.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img712.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1046.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img102.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img843.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img432.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img884.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img308.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1206.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1564.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1185.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img712.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img63.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1243.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img422.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1452.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1354.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img211.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img264.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1453.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img683.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img955.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img917.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1112.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img662.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1136.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img24.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img438.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img590.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img429.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img259.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img906.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1380.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1539.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img914.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img226.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img377.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img1028.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img818.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img567.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img647.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img902.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1011.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img297.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img764.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img754.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img462.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1299.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img889.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1434.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img41.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img117.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1161.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img670.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img190.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1227.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img157.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img741.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img686.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img902.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1018.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img261.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1286.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1200.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1382.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img850.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1250.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img591.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img306.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1334.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img823.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img933.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1052.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1033.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img766.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img12.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1178.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img683.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1451.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1161.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img564.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img18.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1469.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img942.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img673.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img387.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img256.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img321.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img739.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1519.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1272.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img466.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img667.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img537.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1226.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img614.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1400.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img760.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img782.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1251.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img393.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img245.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img348.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1294.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img113.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1358.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1032.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img349.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img997.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img556.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img227.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img403.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img432.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1300.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img169.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img972.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1377.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img311.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img145.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img582.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img789.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img320.jpg,has_blue,0,pools
